time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.005072005578039973,-0.048453046795570914,11.607499322406053,6.240783303595505,6.264185590370934,0.0,0.0336745315588527,-0.18660105916216604,2.7279379858764243,-0.04675877467544228,-0.08467857283732094,0.0,486.83884294717654,486.75599826060244,484.2953386147031,486.308281822907
1.2600000000000007,0.0075294160033587965,-0.06058972168668236,11.775412375265427,6.237658152964421,6.25919566334073,0.0,0.04877643989190806,-0.2182569541844056,2.8687918118571045,-0.06573646733627629,-0.08030080353049922,0.0,456.0690379795666,456.41310932780107,458.4070473709557,456.8947452175305
1.3200000000000007,0.011042120984622907,-0.07477437757161126,11.953408320014852,6.233266872675529,6.254339715370989,0.0,0.06886285628255788,-0.25501628546430166,3.0638616177239832,-0.09542447244968923,-0.08222587279644995,0.0,473.9319051997685,473.7790763910131,475.2571350757039,472.97201057023415
1.3800000000000008,0.015829981174565255,-0.0911982691064531,12.141597268701497,6.22811662725508,6.249489915099904,0.0,0.09125223590906684,-0.29301121893438586,3.208653539027633,-0.07146004627200615,-0.07817659647487574,0.0,460.48683788278186,460.8020212823814,458.57082131154203,460.4644373512953
1.4400000000000008,0.02186592304017878,-0.10968515264868582,12.332656240819404,6.224042766233623,6.24499021074373,0.0,0.11031805669487209,-0.32355949858140337,3.160074793750078,-0.06158845972820975,-0.06929312078913444,0.0,397.6269837314811,398.43484256003285,397.64595165097205,398.54516832471325
1.5000000000000009,0.029443549818107092,-0.13056982510128784,12.529149912771942,6.2203566173567495,6.240934319779143,0.0,0.1427413005172787,-0.37300331929770375,3.3890046482646454,-0.061132394588322224,-0.06440875712758436,0.0,485.8009410129476,486.1640413127124,485.41396134297037,485.4458333672646
1.560000000000001,0.038979117570818296,-0.15438321434876467,12.737376607074902,6.217651834953548,6.237173387256604,0.0,0.17551371290747528,-0.42108653303965615,3.5513397741160424,-0.02429248411361787,-0.059436661364760834,0.0,467.5196626038265,467.90427879373345,466.02076779057836,468.8901727558782
1.620000000000001,0.05065513206476003,-0.18126195011552193,12.957263495444039,6.216329388290614,6.233448297841582,0.0,0.21409201844771483,-0.4749912645174731,3.77745406545996,-0.01788040625358385,-0.06798791658789037,0.0,487.6486530926205,487.00701733593013,487.1898300249197,487.66905907231836
1.680000000000001,0.06458160161707671,-0.21119677160315997,13.187593553831066,6.215100846789527,6.229144701385529,0.0,0.2505425973699381,-0.5229296385221124,3.8997559202569243,-0.02624943947360131,-0.08050507590605768,0.0,458.37302217938526,457.3732794460386,458.788562202469,458.1235843542119
1.740000000000001,0.08081265447902798,-0.2440646582523932,13.425670277932145,6.213676742719175,6.224531402260649,0.0,0.2909718970285515,-0.5727950232556226,4.035603639061763,-0.01912934399501909,-0.07049394462291513,0.0,463.5298915686981,464.31155243393573,462.2909951671877,462.8516810761287
